baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000053747	47.1291144306293	5.84555503505365	1.69100593198878	3.45685069725258	0.000546527558570948	0.0332597191956073	Sox14
ENSMUSG00000032786	54.3205866612483	-4.54916458618383	1.31693976759515	-3.4543452161757	0.000551630764376808	0.0334049112634684	Alas1
ENSMUSG00000018433	87.1306556592217	-4.55553495160008	1.32038297199561	-3.45016184563097	0.000560250564862305	0.0335959033846454	Nol11
ENSMUSG00000027935	186.567306719726	4.19992554968414	1.21708711950607	3.45080108266085	0.00055892535214196	0.0335959033846454	Rab13
ENSMUSG00000056234	73.9855775108173	-4.29693176310851	1.24620540840819	-3.44801244972696	0.000564728006299214	0.0337000067060011	Ncoa4
ENSMUSG00000096842	93.0716020434715	4.42112090622381	1.28318348064126	3.44543159487559	0.00057014825271268	0.033859094060855	Gm10736
ENSMUSG00000041528	89.1369623411838	-4.16974475448073	1.21222806485127	-3.43973619765381	0.000582281446621607	0.0342487359967436	Rnf123
ENSMUSG00000052584	245.80518542233	3.11139012665278	0.904538220949182	3.43975528572781	0.00058224038383463	0.0342487359967436	Serp2
ENSMUSG00000021266	145.006810244115	-3.70171088988503	1.07886921254016	-3.43110253481928	0.000601133337299866	0.0347169634020694	Wars
ENSMUSG00000025155	25.8253937330571	-5.20155494550402	1.5147669917536	-3.43389773728985	0.000594968613164818	0.0347169634020694	Dus1l
ENSMUSG00000030835	263.355305232281	-3.81694808635084	1.11251453497941	-3.4309197465195	0.000601538534502626	0.0347169634020694	Nomo1
ENSMUSG00000031907	17.8383967770912	-5.98124391939277	1.74254108714623	-3.43248372363391	0.000598079779720692	0.0347169634020694	Zfp90
ENSMUSG00000067150	95.5398769296592	-4.1398895038542	1.21080512280899	-3.41912123253156	0.000628237293350695	0.035920563010047	Xpo5
ENSMUSG00000067288	290.331742385631	3.1632388718601	0.924826608171798	3.42035884771223	0.000625385808313428	0.035920563010047	Rps28
ENSMUSG00000032403	74.6048601676482	3.84550835447799	1.12689973812155	3.41246716490335	0.000643776820921298	0.0366386502758589	2300009A05Rik
ENSMUSG00000035049	140.552779024752	-4.24129191662504	1.24418969698134	-3.40887882845784	0.000652304465547526	0.0369528976726993	Rrp12
ENSMUSG00000057841	2845.03588744363	2.86264220895017	0.840945428791523	3.40407606836501	0.000663882625799829	0.0374362803621895	Rpl32
ENSMUSG00000032564	313.039597865385	3.00963251480005	0.884658238942619	3.40202846965772	0.000668876695488264	0.037545667660444	Cpne4
ENSMUSG00000062353	1003.31933876381	2.98308864155432	0.877708132602525	3.3987250781294	0.000677007316479282	0.0376581490564697	Gm15772
ENSMUSG00000095139	1375.4035755365	-2.91319359885261	0.856898808692114	-3.39969383701095	0.000674613443996103	0.0376581490564697	Pou3f2
ENSMUSG00000039629	133.618126577159	3.48598757797744	1.02773515613219	3.39191235911079	0.000694066368871923	0.0382646251672703	Strip2
ENSMUSG00000091537	863.278097118257	2.92365806504526	0.861956731552627	3.39188494969918	0.000694135801862953	0.0382646251672703	Tma7
ENSMUSG00000026483	24.73421937729	-5.30868018829304	1.56639498438615	-3.38910698847356	0.000701206456925727	0.0383108043332798	Fam129a
ENSMUSG00000074576	16.9391541521928	-5.93099738750786	1.74996699692814	-3.3892052809676	0.000700955138203213	0.0383108043332798	Mocs3
ENSMUSG00000004846	39.6955891683596	-4.78101230500998	1.41188410366553	-3.38626399475534	0.000708511891859297	0.038352510137375	Plod3
ENSMUSG00000020180	294.945051596632	-3.27642649583096	0.968218752404277	-3.3839733920614	0.000714449265554289	0.038352510137375	Snrpd3
ENSMUSG00000025049	31.8823862313754	-4.94533823971167	1.45986203678823	-3.38753807900345	0.000705229268190922	0.038352510137375	Taf5
ENSMUSG00000038406	229.971245656138	-3.67204009163012	1.08476163839492	-3.3851124170131	0.00071149109285591	0.038352510137375	Scaf1
ENSMUSG00000027932	17.1369899044234	-5.91082531498046	1.74934626253273	-3.37887669329838	0.000727826449815383	0.0389007415112196	Slc27a3
ENSMUSG00000032763	28.9431798857415	-5.03546759418747	1.49156369163835	-3.37596552022292	0.000735571369111859	0.0391444971449874	Ilvbl
ENSMUSG00000020573	28.1935012651735	-5.16303360197441	1.53157349527478	-3.3710648675388	0.000748782243786558	0.0395054940895629	Pik3cg
ENSMUSG00000043301	58.270539428837	-4.33968941163156	1.2870587938423	-3.37178801185621	0.000746819075648059	0.0395054940895629	Kcnj6
ENSMUSG00000001930	36.7533593677366	-5.75698768142109	1.71047519943299	-3.36572414690928	0.000763430129972002	0.0395985088090541	Vwf
ENSMUSG00000012819	27.3158608396636	5.86626723343968	1.74240416196202	3.36676608189113	0.000760551711929307	0.0395985088090541	Cdh23
ENSMUSG00000024942	18.5612724308444	-5.8732086673728	1.74448627094626	-3.36672679240232	0.000760660068802801	0.0395985088090541	Capn1
ENSMUSG00000039114	204.949079463848	3.64158219465071	1.08139032107001	3.3675002667376	0.000758529530581173	0.0395985088090541	Nrn1
ENSMUSG00000022420	42.1173924283755	-4.29666198202719	1.27898955107432	-3.35941914335275	0.000781065040630421	0.0403429938843268	Dnal4
ENSMUSG00000036256	43.6515394194006	-5.06221896864704	1.5090537179615	-3.35456512143606	0.00079489840721236	0.0407153588327564	Igfbp7
ENSMUSG00000041453	3108.30112739322	2.81547979758304	0.839193333904186	3.35498351075379	0.00079369715352925	0.0407153588327564	Rpl21
ENSMUSG00000024810	20.7884713674679	5.88774368598952	1.75964385215458	3.34598599527985	0.000819905367172621	0.0418219779197221	Il33
ENSMUSG00000008668	1744.71072900189	2.92510171330086	0.874699678372323	3.34412117167347	0.000825436762659769	0.041839886215029	Rps18
ENSMUSG00000032356	79.9557006695823	4.29752061895166	1.28530710727063	3.34357492823447	0.000827063560583425	0.041839886215029	Rasgrf1
ENSMUSG00000072789	42.9540162245836	5.69633314475107	1.70452569267646	3.34188752286077	0.000832107720780726	0.0419225418506453	Gm10420
ENSMUSG00000047675	6092.19604876276	2.91525449662802	0.872860314673066	3.33988663205514	0.000838125960875286	0.0420533977022036	Rps8
ENSMUSG00000030432	2063.8043232271	2.83611406020735	0.850736640323996	3.33371565979249	0.000856942109435736	0.0424773764165061	Rpl28
ENSMUSG00000037735	160.796072491839	3.11804144058783	0.935084995992965	3.33450055764908	0.000854527291109511	0.0424773764165061	2810032G03Rik
ENSMUSG00000054409	64.1389598973	-4.40796423840111	1.32151124301914	-3.33554804144581	0.000851314430313358	0.0424773764165061	Tmem74
ENSMUSG00000005917	114.198578367006	3.79954085339171	1.14072523710118	3.3308116010891	0.000865931871099749	0.0425489975652667	Otx1
ENSMUSG00000026834	60.9551263913065	-4.2934425957284	1.28975507396849	-3.32888211287882	0.00087195303294009	0.0425489975652667	Acvr1c
ENSMUSG00000030649	117.284241653751	3.46025498574907	1.03916833145689	3.32983105912965	0.00086898691636525	0.0425489975652667	Anapc15
ENSMUSG00000048988	111.74419062249	3.4574501393011	1.03899412554458	3.32768978601194	0.000875693189946513	0.0425489975652667	Elfn1
ENSMUSG00000087575	22.6698158418815	5.84240699277505	1.75556492728165	3.3279355847132	0.000874920940024632	0.0425489975652667	Gm12976
ENSMUSG00000003458	62.7667573591776	-4.4809463613091	1.34809536236343	-3.32390903967896	0.000887651428792055	0.04256630259684	Ncstn
ENSMUSG00000024248	1344.43073884358	2.8258720989987	0.849791838018764	3.32536978183627	0.000883013370311052	0.04256630259684	Cox7a2l
ENSMUSG00000034825	300.697434666875	2.98587897008223	0.898787205085082	3.32212002261378	0.000893362569753901	0.04256630259684	Nrip3
ENSMUSG00000083282	28.5835821211503	-4.93465629103952	1.48432918659589	-3.3245026343223	0.000885763966471472	0.04256630259684	Ctsf
ENSMUSG00000090862	1729.10766331998	2.93015791920481	0.881756586607516	3.32309161474863	0.000890256710432633	0.04256630259684	Rps13
ENSMUSG00000062997	1007.36931398585	3.09590069441574	0.932890833493045	3.31860983436153	0.000904667366347835	0.0429385171216754	Rpl35
ENSMUSG00000035849	82.9348075909062	3.75186817392831	1.13250123961135	3.31290425361112	0.000923325830218636	0.0433223069880828	Krt222
ENSMUSG00000047907	229.585127962088	4.0244551260074	1.2140870716254	3.31479942424519	0.00091708902982296	0.0433223069880828	Tshz2
ENSMUSG00000090546	816.739469591369	3.01072539821472	0.908537666080803	3.31381461728737	0.000920325033634127	0.0433223069880828	Cdr1
ENSMUSG00000043286	27.0393647712646	5.78944362912444	1.74842615650826	3.31123142237039	0.000928863567319363	0.0434164252207488	Pnpla1
ENSMUSG00000025583	164.728431179491	-3.78380227036855	1.14337267627783	-3.30933417325177	0.000935181451204912	0.0435461574987196	Rptor
ENSMUSG00000096929	18.8022081301928	-5.79225111033846	1.75153189199764	-3.30696297155761	0.000943133579778767	0.0437507211178128	A330023F24Rik
ENSMUSG00000084319	377.573059769404	2.95473060226334	0.894626877013269	3.30275188258123	0.000957410599461718	0.0442460469894094	Tpt1-ps3
ENSMUSG00000019864	46.4871765689397	-4.58234649557944	1.38906165103243	-3.29887913338733	0.00097071697444145	0.0446558406457849	Rtn4ip1
ENSMUSG00000045983	1073.51983634055	-3.14760276270304	0.955356990442653	-3.29468752957429	0.000985311761524341	0.0446558406457849	Eif4g1
ENSMUSG00000052533	39.3477958291738	-4.3996664799006	1.33497387338504	-3.29569482041213	0.000981786035810304	0.0446558406457849	Nup188
ENSMUSG00000053801	35.3405493997678	-4.78589584761047	1.45145349552404	-3.29731256452178	0.000976148036000661	0.0446558406457849	Grwd1
ENSMUSG00000056222	78.9005853582896	-4.03432863679004	1.22447469444631	-3.29474235367053	0.000985119564605763	0.0446558406457849	Spock1
ENSMUSG00000074664	20.1951406796968	-5.26653432321083	1.59887459475401	-3.29390081028906	0.000988073591121248	0.0446558406457849	A830092H15Rik
ENSMUSG00000054074	55.6251722579393	-4.479126039803	1.36078324133113	-3.29157936676343	0.000996265006432066	0.044861119868386	Skida1
ENSMUSG00000031551	29.9643680227995	5.73714503823878	1.74752029387183	3.28302055109613	0.00102701178329029	0.046076846175137	Ido1
ENSMUSG00000005370	166.597253358265	-4.12183246218949	1.2562370050579	-3.28109460682502	0.00103405053498756	0.0462239390058256	Msh6
ENSMUSG00000055334	34.4605878156711	-4.80876235667222	1.46710540970759	-3.27772109955663	0.0010464873814289	0.0465037632354584	Snupn
ENSMUSG00000071847	148.042936148497	-3.92899354065908	1.19883366753672	-3.27734668040488	0.00104787622355991	0.0465037632354584	Apcdd1
ENSMUSG00000037805	1130.42668527133	2.87863317943896	0.879312229997385	3.27373267564756	0.00106136969050606	0.0468442221559599	Rpl10a
ENSMUSG00000062075	78.3446542412742	-4.15880930781157	1.27054282333008	-3.27325394425619	0.00106316911913388	0.0468442221559599	Lmnb2
ENSMUSG00000014837	215.650935254453	-3.47102169592469	1.06369640556096	-3.26316952635952	0.00110173594312084	0.0470265275999463	4931428F04Rik
ENSMUSG00000019890	37.95241874437	4.80020713223115	1.47097968586633	3.2632722112706	0.00110133679846584	0.0470265275999463	Nts
ENSMUSG00000021303	332.427672444775	2.90741942092075	0.890233359284832	3.26590706874478	0.0010911405174024	0.0470265275999463	Gng4
ENSMUSG00000026058	96.3360057548459	-4.36985392083408	1.33832966438137	-3.26515509379671	0.00109404154571105	0.0470265275999463	Khdrbs2
ENSMUSG00000046191	81.1161097032021	-4.38299089999709	1.34264258310951	-3.26445098281202	0.00109676438556571	0.0470265275999463	Pcdhb20
ENSMUSG00000051235	17.1227489547699	-5.74118855786261	1.75821242046682	-3.26535547754707	0.00109326779311272	0.0470265275999463	Gen1
ENSMUSG00000059552	36.0201066616207	-4.32764891809475	1.32305063339915	-3.27096243246281	0.0010718214766018	0.0470265275999463	Trp53
ENSMUSG00000061477	5015.58692567027	2.77239840574565	0.848461155809374	3.26756079139648	0.00108478566523069	0.0470265275999463	Rps7
ENSMUSG00000079435	1102.20505370608	2.80411786305451	0.858106021367783	3.26779884213476	0.00108387371803064	0.0470265275999463	Rpl36a
ENSMUSG00000031520	15.3625608821228	-5.76081484536231	1.76702578948925	-3.26017587271743	0.00111343148486108	0.0473612914996443	Vegfc
ENSMUSG00000000740	1332.40571603651	2.78136280890058	0.854096149928285	3.25649847401153	0.00112795536798243	0.0476538043108254	Rpl13
ENSMUSG00000020785	42.7796022696159	-4.53801211376123	1.39353642811239	-3.25647182392511	0.00112806125880177	0.0476538043108254	Camkk1
ENSMUSG00000034471	18.3572255066779	-5.66560112427972	1.74300302222721	-3.25048267388557	0.00115209288336055	0.048336784352052	Caskin2
ENSMUSG00000048540	55.2389935986554	4.45240664235026	1.36940321163834	3.25134818182838	0.00114859100346197	0.048336784352052	Nhlh2
ENSMUSG00000081684	824.301663287948	2.84799760861623	0.876744783263093	3.24837702257717	0.00116065368086639	0.0485303255064303	Rps2-ps13
ENSMUSG00000042303	53.54579592175	-3.96154294741741	1.22006701108199	-3.24698800265423	0.00116633306187552	0.0486024824733415	Sgsm3
ENSMUSG00000027568	152.294340157375	-3.60132278148809	1.11073612256429	-3.24228474101836	0.00118575486579447	0.0489824867096767	Ntsr1
ENSMUSG00000041491	36.7839537502278	-4.27594579646078	1.3182191960853	-3.24372897099284	0.00117975945499811	0.0489824867096767	Cep78
ENSMUSG00000063275	375.938072342656	3.01388548406611	0.929669777284593	3.24188820343192	0.00118740592528135	0.0489824867096767	Hacd1
ENSMUSG00000049600	38.282647261581	-4.21418694875784	1.30124619585702	-3.23857772816182	0.00120127283204113	0.0493887856999384	Zbtb45
ENSMUSG00000044465	145.510412937475	-3.64231073418528	1.12859919184756	-3.2272845492851	0.00124971114946953	0.0512089972014297	Fam160a2
ENSMUSG00000007944	355.003474451008	3.06167046268519	0.949615495609983	3.22411594675857	0.00126362225476277	0.051477110580593	Ttc9b
ENSMUSG00000022949	12.597412701429	5.76157219645454	1.7871503292203	3.22388782983255	0.00126462925204092	0.051477110580593	Clic6
ENSMUSG00000063632	680.630893203984	-3.44836553845526	1.0702346927881	-3.22206480661902	0.00127270344791244	0.0516347969808173	Sox11
ENSMUSG00000027248	802.990518665369	-2.85632023452759	0.887510620187932	-3.2183504845528	0.0012893016909404	0.0519651989728862	Pdia3
ENSMUSG00000039579	710.169950125113	2.9469561404684	0.915475089253457	3.21904569011436	0.00128617989730117	0.0519651989728862	Grin3a
ENSMUSG00000037461	64.6336593947205	-4.08011373885092	1.26921943597177	-3.21466377145966	0.00130597393771733	0.0522942593366747	Ints7
ENSMUSG00000052146	753.79645318737	2.85490533326248	0.887941582406669	3.21519499686519	0.00130355939550689	0.0522942593366747	Rps10
ENSMUSG00000014856	41.1944148024792	-4.28289420416388	1.33425396831826	-3.20995425598185	0.00132756097417114	0.0526442163080189	Tmem208
ENSMUSG00000040097	57.3262605897864	-4.36306311314431	1.35887730181077	-3.2107851881331	0.0013237284632424	0.0526442163080189	Flywch1
ENSMUSG00000091405	58.0215296530752	4.91240078888019	1.52983384671713	3.21106818196087	0.00132242554222876	0.0526442163080189	Hist2h4
ENSMUSG00000039607	184.503090306359	3.28128131678149	1.02270665395606	3.20842863795669	0.00133462425427003	0.052754134912352	Rbms3
ENSMUSG00000000902	192.797722802991	-3.36636404862054	1.04983487600219	-3.20656526618717	0.00134329829331886	0.0527577185935104	Smarcb1
ENSMUSG00000042997	59.3209629512402	-4.38041273799442	1.36588306599537	-3.20701884886627	0.00134118207931882	0.0527577185935104	Nhlrc3
ENSMUSG00000015697	252.084587720063	-3.75977777640018	1.17396799660787	-3.20262374039487	0.00136181780508963	0.05298506035107	Setdb1
ENSMUSG00000027187	189.194427681976	-3.27505741537828	1.02263045289207	-3.2025815446002	0.00136201733270464	0.05298506035107	Cat
ENSMUSG00000075014	3405.32064738288	4.16284908616138	1.29953413630593	3.20333954288784	0.00135843715701972	0.05298506035107	Gm10800
ENSMUSG00000003418	61.9489196693336	4.80514149357918	1.50237897139114	3.1983551321474	0.00138213956979545	0.0534660773909536	St8sia6
ENSMUSG00000043872	15.5583224929944	-5.66147378803208	1.77022909007791	-3.19815882575001	0.00138308082732638	0.0534660773909536	Zmym1
ENSMUSG00000054793	566.961392594314	-3.50708556718746	1.09743394440844	-3.19571449840466	0.00139485059499468	0.0537520324898733	Cadm4
ENSMUSG00000054874	86.6381507876589	-3.99867997568798	1.25210323618058	-3.19357051410998	0.00140525013147589	0.0539835620819784	Pcnxl3
ENSMUSG00000010476	108.788669794508	4.78270856779004	1.49884825290136	3.19092246899045	0.00141819331728287	0.0542557876756366	Ebf3
ENSMUSG00000059291	3746.30149372362	2.68347905641331	0.841132173590156	3.19031793179373	0.00142116355906247	0.0542557876756366	Rpl11
ENSMUSG00000049555	49.9955518136675	4.35742108750171	1.36733748928706	3.18679266943357	0.00143859858351146	0.0547513696195244	Tmie
ENSMUSG00000042029	76.2965004352656	-3.79523598144803	1.19143213012146	-3.18544034989314	0.00144533896627566	0.054838123186502	Ncapg2
ENSMUSG00000024683	49.2324159620601	-4.21892553671338	1.32771091929695	-3.17759346209745	0.00148502817824133	0.0558270684866075	Mrpl16
ENSMUSG00000041025	118.794950538472	-4.17206316800027	1.31251797352052	-3.17867126559014	0.00147951783523487	0.0558270684866075	Iffo2
ENSMUSG00000062393	120.781134595079	3.66811400367443	1.15411354954515	3.17829558895664	0.00148143636473689	0.0558270684866075	Dgkk
ENSMUSG00000021665	23.0494159339948	-4.91614051123803	1.54818214504529	-3.17542772791389	0.00149615785743783	0.0559361358874626	Hexb
ENSMUSG00000057147	81.0628866954332	-4.28118102614785	1.34829362965625	-3.17525866174962	0.00149702991189907	0.0559361358874626	Dph6
ENSMUSG00000030707	109.045952443741	-3.66143191871541	1.15359710845335	-3.17392605432617	0.00150391999929894	0.0560232986405511	Coro1a
ENSMUSG00000059751	327.079103927552	3.09778860235371	0.97825336016213	3.16665265718106	0.00154204384820652	0.0572699245498571	Rps3a3
ENSMUSG00000030588	21.0692432671161	-5.51446422583218	1.74277951722677	-3.16417778113846	0.00155521764525191	0.0574219747290143	Yif1b
ENSMUSG00000075327	37.8414410271062	-4.47650277931727	1.41476635716678	-3.16412866099101	0.00155548015820075	0.0574219747290143	Zbtb2
ENSMUSG00000045624	271.014638885396	-3.86552175722706	1.22243520345706	-3.16214859183973	0.00156609628436709	0.0576407833045649	Esf1
ENSMUSG00000024981	129.803544977757	-3.73772293507334	1.18459226304891	-3.15528224492464	0.00160342908206454	0.0584229238400493	Acsl5
ENSMUSG00000031367	577.823035763023	2.75121220772704	0.871991953568665	3.15508898501595	0.00160449160529862	0.0584229238400493	Ap1s2
